started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2021-01-04 19:58:03.214000+00:00,2021-01-04 20:03:19.562000+00:00,316,590,Majorstua skole,langs Bogstadveien,59.9294351,10.7136816,450,Elisenberg,ved holdeplassen,59.919524,10.70884
2021-01-04 19:58:27.801000+00:00,2021-01-04 20:06:47.339000+00:00,499,493,Sofienbergparken nordvest,langs Helgesens Gate,59.9243639,10.7615858,970,Enerhaugen,ved Sørligata,59.91320242563816,10.767579386407874
2021-01-04 19:59:05.745000+00:00,2021-01-04 20:12:58.481000+00:00,832,478,Jernbanetorget,Europarådets plass,59.911901,10.749929,506,Botanisk Hage vest,ved Blytts gate,59.92012811804052,10.768875408563598
2021-01-04 19:59:18.141000+00:00,2021-01-04 20:30:41.807000+00:00,1883,592,Badebakken,langs Maridalsveien,59.94558091179507,10.760323881579982,462,Stensparken,ved Sporveisgata,59.92714,10.730981
2021-01-04 19:59:21.534000+00:00,2021-01-04 20:09:14.076000+00:00,592,737,Munkegata trikkestopp,langs Oslo gate,59.908255,10.7678,483,Hausmanns gate,ved Røde Kors,59.915451,10.758328
2021-01-04 19:59:21.904000+00:00,2021-01-04 20:20:08.914000+00:00,1247,480,Helga Helgesens plass,langs Grønlandsleiret,59.9121109,10.7661939,576,Dronningens gate,sør for Karl Johan,59.911392299457006,10.747281829592453
2021-01-04 20:03:10.420000+00:00,2021-01-04 20:10:00.741000+00:00,410,377,Tøyenparken,ved Caltexløkka,59.915667,10.7775665,581,Jordalgata,ved Galgeberg busstopp,59.908227,10.781088
2021-01-04 20:05:26.165000+00:00,2021-01-04 20:17:41.490000+00:00,735,614,Sinsen T-bane,langs Hans Nielsen Hauges gate,59.938863086921295,10.780603250331886,617,Bjerregaardsgate Øst,ved Uelands gate,59.92716771401357,10.749754560118863
2021-01-04 20:06:32.024000+00:00,2021-01-04 20:08:33.865000+00:00,121,391,St. Hanshaugen park vest,ved busstoppet Colletts gate,59.9268706,10.7384634,518,Ullevålsveien,ved taxi stoppen,59.9246852,10.7395045
2021-01-04 20:07:39.701000+00:00,2021-01-04 20:13:47.402000+00:00,367,421,Alexander Kiellands Plass,langs Maridalsveien,59.92806670615684,10.751202636819613,385,Søndre gate,ved Ankerbrua,59.918632,10.757867
2021-01-04 20:08:45.098000+00:00,2021-01-04 20:27:37.409000+00:00,1132,421,Alexander Kiellands Plass,langs Maridalsveien,59.92806670615684,10.751202636819613,737,Munkegata trikkestopp,langs Oslo gate,59.908255,10.7678
2021-01-04 20:08:51.001000+00:00,2021-01-04 20:25:38.977000+00:00,1007,787,Kirkegata 15,ved Kunnskapsdepartamentet,59.91015615055511,10.743456971511705,434,Lindern,krysset ved Kirkeveien og Stensgata,59.9358883,10.7350062
2021-01-04 20:08:51.318000+00:00,2021-01-04 20:16:05.055000+00:00,433,518,Ullevålsveien,ved taxi stoppen,59.9246852,10.7395045,609,Fred Olsens gate,ved Karl Johans gate,59.9110506,10.7493737
2021-01-04 20:09:05.341000+00:00,2021-01-04 20:34:58.026000+00:00,1552,484,Karenlyst allé,ved Skabos vei,59.92033,10.683814,444,AHO,langs Maridalsveien,59.925265,10.750462
2021-01-04 20:09:16.301000+00:00,2021-01-04 20:20:44.418000+00:00,688,403,Parkveien,ved trikkestoppet,59.921768,10.730476,385,Søndre gate,ved Ankerbrua,59.918632,10.757867
2021-01-04 20:14:20.614000+00:00,2021-01-04 20:16:57.926000+00:00,157,748,Hydroparken,langs Drammensveien,59.914145,10.715505,568,Frognerveien,ved Vestheimgata,59.9170851,10.7128796
2021-01-04 20:17:21.699000+00:00,2021-01-04 20:38:17.448000+00:00,1255,479,Tjuvholmen,ved Bryggegangen,59.909467,10.722509,553,Skråninga,ved Torggata,59.9139786,10.7474667
2021-01-04 20:19:28.630000+00:00,2021-01-04 20:34:34.002000+00:00,905,464,Sukkerbiten,ved gangbroen,59.90580676630004,10.753656509579287,479,Tjuvholmen,ved Bryggegangen,59.909467,10.722509
2021-01-04 20:21:21.939000+00:00,2021-01-04 20:33:18.969000+00:00,717,484,Karenlyst allé,ved Skabos vei,59.92033,10.683814,613,Schives gate,ved Arno Bergs plass,59.92095635370271,10.714055629614734
2021-01-04 20:24:38.685000+00:00,2021-01-04 20:27:46.432000+00:00,187,475,Hausmanns bru,langs Nylandsveien,59.9146509,10.7598719,480,Helga Helgesens plass,langs Grønlandsleiret,59.9121109,10.7661939
2021-01-04 20:27:42.224000+00:00,2021-01-04 20:36:22.220000+00:00,519,489,Torggata,ved Bernt Ankers gate,59.91598309274519,10.75155119076095,433,Ila,langs Uelandsgt ved Colletts,59.931828,10.748745
2021-01-04 20:27:52.049000+00:00,2021-01-04 20:39:19.542000+00:00,687,579,Bogstadveien,ved Sporveisgata,59.924732,10.724628,598,Sofienbergparken nord,langs Helgesens gate,59.923229,10.766171
2021-01-04 20:27:54.259000+00:00,2021-01-04 20:34:00.709000+00:00,366,587,Riddervoldplass,ved Camilla Colletts vei,59.9191421,10.7196414,622,Pilestredet 63,ved trikkestoppet,59.9238826,10.7313627
2021-01-04 20:30:28.404000+00:00,2021-01-04 20:34:11.350000+00:00,222,424,Birkelunden,langs Seilduksgata,59.9256113,10.760926,424,Birkelunden,langs Seilduksgata,59.9256113,10.760926
2021-01-04 20:31:07.611000+00:00,2021-01-04 20:38:59.031000+00:00,471,455,Sofienbergparken sør,langs Sofienberggata,59.922337,10.7617503,406,Carl Berners plass sør,langs Finnmarkgata,59.92507,10.775996
2021-01-04 20:31:12.367000+00:00,2021-01-04 20:36:47.302000+00:00,334,417,Uranienborgparken,langs Holtegata,59.922485,10.720896,391,St. Hanshaugen park vest,ved busstoppet Colletts gate,59.9268706,10.7384634
2021-01-04 20:31:17.316000+00:00,2021-01-04 20:37:50.990000+00:00,393,383,Arkitekt Rivertz Plass,langs Uelands gate,59.934936,10.749466,620,Bislettgata,ved Sofies Gate,59.92377440938114,10.734712874574
2021-01-04 20:31:48.985000+00:00,2021-01-04 20:40:52.298000+00:00,543,625,Spikersuppa Øst,ved Stortinget,59.91336,10.737663,551,Olaf Ryes plass,langs Sofienberggata,59.922425,10.758182
2021-01-04 20:32:39.880000+00:00,2021-01-04 20:44:25.789000+00:00,705,421,Alexander Kiellands Plass,langs Maridalsveien,59.92806670615684,10.751202636819613,522,Mandalls gate,ved Grønlandsleiret,59.9123469,10.7638147
2021-01-04 20:33:56.433000+00:00,2021-01-04 20:37:24.540000+00:00,208,525,Myraløkka Øst,ved Bentsenbrua,59.937205,10.7605813,383,Arkitekt Rivertz Plass,langs Uelands gate,59.934936,10.749466
2021-01-04 20:34:06.771000+00:00,2021-01-04 20:38:01.357000+00:00,234,737,Munkegata trikkestopp,langs Oslo gate,59.908255,10.7678,381,Grønlands torg,ved Tøyenbekken,59.91252,10.76224
2021-01-04 20:34:33.915000+00:00,2021-01-04 20:43:32.296000+00:00,538,491,Brugata,ved Chr Kroghs gate,59.91366109486603,10.75729364846211,737,Munkegata trikkestopp,langs Oslo gate,59.908255,10.7678
2021-01-04 20:35:06.572000+00:00,2021-01-04 20:38:05.102000+00:00,178,480,Helga Helgesens plass,langs Grønlandsleiret,59.9121109,10.7661939,475,Hausmanns bru,langs Nylandsveien,59.9146509,10.7598719
2021-01-04 20:37:52.238000+00:00,2021-01-04 20:44:26.682000+00:00,394,397,Storo Storsenter,langs Vitaminveien,59.94671044754387,10.773805285879131,380,Bentsebrugata,rett over busstoppet,59.93923,10.75917
2021-01-04 20:39:03.772000+00:00,2021-01-04 21:25:41.851000+00:00,2798,579,Bogstadveien,ved Sporveisgata,59.924732,10.724628,564,Oscars gate,ved Hegdehaugsveien,59.9224222,10.7272388
2021-01-04 20:40:17.149000+00:00,2021-01-04 20:59:44.593000+00:00,1167,737,Munkegata trikkestopp,langs Oslo gate,59.908255,10.7678,499,Bjerregaards gate,ovenfor Fredrikke Qvams gate,59.925488,10.746058
2021-01-04 20:44:25.977000+00:00,2021-01-04 20:55:44.613000+00:00,678,421,Alexander Kiellands Plass,langs Maridalsveien,59.92806670615684,10.751202636819613,737,Munkegata trikkestopp,langs Oslo gate,59.908255,10.7678
2021-01-04 20:48:23.128000+00:00,2021-01-04 20:50:30.622000+00:00,127,446,Bislett Stadion,ved rundkjøringen,59.925471317049954,10.73121932213806,403,Parkveien,ved trikkestoppet,59.921768,10.730476
2021-01-04 20:51:05.425000+00:00,2021-01-04 20:57:52.189000+00:00,406,457,Trondheimsveien,ved trikkestoppet,59.9230577,10.7717192,489,Torggata,ved Bernt Ankers gate,59.91598309274519,10.75155119076095
2021-01-04 20:51:30.293000+00:00,2021-01-04 20:55:51.753000+00:00,261,503,Fagerheimgata,ved Dælenenga busstopp,59.927605868377185,10.76598469881135,439,Mølleparken,ved Sannerbrua,59.9283928,10.7559693
2021-01-04 20:52:08.797000+00:00,2021-01-04 20:57:51.201000+00:00,342,380,Bentsebrugata,rett over busstoppet,59.93923,10.75917,502,Ullevål sykehus,langs Kirkeveien,59.9360307,10.7364516
2021-01-04 20:53:57.109000+00:00,2021-01-04 21:00:05.831000+00:00,368,465,Bjørvika,under broen Nylandsveien,59.909006,10.75618,463,Schous plass trikkestopp,ved biblioteket,59.9207284,10.7594857
2021-01-04 20:54:18.174000+00:00,2021-01-04 20:58:51.358000+00:00,273,507,Jens Bjelkes gate,langs Trondheimsveien,59.919179,10.764162,480,Helga Helgesens plass,langs Grønlandsleiret,59.9121109,10.7661939
2021-01-04 20:54:26.162000+00:00,2021-01-04 21:14:59.734000+00:00,1233,392,Sjøsiden ved fontenen,Oslo S,59.910180852633516,10.751698750995615,540,Lilleborgbanen,langs Ole Bulls gate,59.93363159074286,10.769118139881124
2021-01-04 20:56:55.264000+00:00,2021-01-04 21:04:04.194000+00:00,428,605,Økernveien,ved Ensjøveien bussholdeplass,59.9167376,10.779916,381,Grønlands torg,ved Tøyenbekken,59.91252,10.76224
2021-01-04 20:57:39.714000+00:00,2021-01-04 21:16:11.664000+00:00,1111,479,Tjuvholmen,ved Bryggegangen,59.909467,10.722509,464,Sukkerbiten,ved gangbroen,59.90580676630004,10.753656509579287
2021-01-04 21:00:56.834000+00:00,2021-01-04 21:05:08.294000+00:00,251,621,Torshovdalen øst,ved Mailundveien rundkjøring,59.93285662158759,10.777633472422016,565,Mailundveien,sør for Torshovdalen,59.9309181,10.7728203
2021-01-04 21:02:39.986000+00:00,2021-01-04 21:09:50.618000+00:00,430,400,OsloMet,langs Pilestredet,59.919927,10.735428,462,Stensparken,ved Sporveisgata,59.92714,10.730981
2021-01-04 21:04:15.434000+00:00,2021-01-04 21:08:36.397000+00:00,260,599,Paléhaven,langs Strandgata,59.910331,10.75011,465,Bjørvika,under broen Nylandsveien,59.909006,10.75618
2021-01-04 21:04:35.832000+00:00,2021-01-04 21:12:00.940000+00:00,445,410,Landstads gate,langs Uelands gate,59.929005,10.7496755,480,Helga Helgesens plass,langs Grønlandsleiret,59.9121109,10.7661939
2021-01-04 21:04:41.657000+00:00,2021-01-04 21:07:31.274000+00:00,169,433,Ila,langs Uelandsgt ved Colletts,59.931828,10.748745,617,Bjerregaardsgate Øst,ved Uelands gate,59.92716771401357,10.749754560118863
2021-01-04 21:05:35.393000+00:00,2021-01-04 21:14:54.600000+00:00,559,565,Mailundveien,sør for Torshovdalen,59.9309181,10.7728203,620,Bislettgata,ved Sofies Gate,59.92377440938114,10.734712874574
2021-01-04 21:07:56.562000+00:00,2021-01-04 21:19:55.769000+00:00,719,391,St. Hanshaugen park vest,ved busstoppet Colletts gate,59.9268706,10.7384634,516,Finnmarksgata,ved Telavåggata,59.922839,10.775658
2021-01-04 21:11:23.437000+00:00,2021-01-04 21:33:55.213000+00:00,1351,555,Griffenfeldts gate,ved Colletts gate,59.9337026,10.7519299,543,Fyrstikktorget,ved Karoline Kristiansens vei,59.91381587564694,10.798093360118871
2021-01-04 21:12:48.639000+00:00,2021-01-04 21:24:54.268000+00:00,725,553,Skråninga,ved Torggata,59.9139786,10.7474667,462,Stensparken,ved Sporveisgata,59.92714,10.730981
2021-01-04 21:12:54.280000+00:00,2021-01-04 21:20:02.658000+00:00,428,787,Kirkegata 15,ved Kunnskapsdepartamentet,59.91015615055511,10.743456971511705,563,Huitfeldts gate,ved Observatoriegata,59.9126844,10.7229003
2021-01-04 21:13:11.580000+00:00,2021-01-04 21:19:46.139000+00:00,394,552,Trelastgata,ved Nordenga bru,59.908004655328924,10.7625700380287,447,Kværnerbyen,langs Smeltedigelen,59.904473,10.786167
2021-01-04 21:13:26.586000+00:00,2021-01-04 21:15:44.953000+00:00,138,568,Frognerveien,ved Vestheimgata,59.9170851,10.7128796,748,Hydroparken,langs Drammensveien,59.914145,10.715505
2021-01-04 21:14:35.390000+00:00,2021-01-04 21:15:36.631000+00:00,61,514,Sofienberggata,ved Sars gate,59.9212063,10.7699892,514,Sofienberggata,ved Sars gate,59.9212063,10.7699892
2021-01-04 21:16:20.028000+00:00,2021-01-04 21:26:13.517000+00:00,593,478,Jernbanetorget,Europarådets plass,59.911901,10.749929,499,Bjerregaards gate,ovenfor Fredrikke Qvams gate,59.925488,10.746058
2021-01-04 21:19:16.773000+00:00,2021-01-04 21:20:33.035000+00:00,76,563,Huitfeldts gate,ved Observatoriegata,59.9126844,10.7229003,563,Huitfeldts gate,ved Observatoriegata,59.9126844,10.7229003
2021-01-04 21:20:37.192000+00:00,2021-01-04 21:21:48.835000+00:00,71,563,Huitfeldts gate,ved Observatoriegata,59.9126844,10.7229003,563,Huitfeldts gate,ved Observatoriegata,59.9126844,10.7229003
2021-01-04 21:21:49.860000+00:00,2021-01-04 21:23:54.100000+00:00,124,480,Helga Helgesens plass,langs Grønlandsleiret,59.9121109,10.7661939,737,Munkegata trikkestopp,langs Oslo gate,59.908255,10.7678
2021-01-04 21:21:54.649000+00:00,2021-01-04 21:30:45.761000+00:00,531,563,Huitfeldts gate,ved Observatoriegata,59.9126844,10.7229003,462,Stensparken,ved Sporveisgata,59.92714,10.730981
2021-01-04 21:23:03.549000+00:00,2021-01-04 21:29:54.223000+00:00,410,478,Jernbanetorget,Europarådets plass,59.911901,10.749929,421,Alexander Kiellands Plass,langs Maridalsveien,59.92806670615684,10.751202636819613
2021-01-04 21:23:28.503000+00:00,2021-01-04 21:40:58.199000+00:00,1049,444,AHO,langs Maridalsveien,59.925265,10.750462,447,Kværnerbyen,langs Smeltedigelen,59.904473,10.786167
2021-01-04 21:24:06.021000+00:00,2021-01-04 21:41:54.063000+00:00,1068,479,Tjuvholmen,ved Bryggegangen,59.909467,10.722509,548,Colbjørnsens gate,ved Skovveien,59.91731888534716,10.716909039918278
2021-01-04 21:24:39.966000+00:00,2021-01-04 21:30:25.869000+00:00,345,463,Schous plass trikkestopp,ved biblioteket,59.9207284,10.7594857,444,AHO,langs Maridalsveien,59.925265,10.750462
2021-01-04 21:27:46.873000+00:00,2021-01-04 21:34:31.700000+00:00,404,527,Biskop Gunnerus' gate,ved Oslo City,59.9123341,10.752292,551,Olaf Ryes plass,langs Sofienberggata,59.922425,10.758182
2021-01-04 21:33:46.479000+00:00,2021-01-04 21:41:53.490000+00:00,487,383,Arkitekt Rivertz Plass,langs Uelands gate,59.934936,10.749466,516,Finnmarksgata,ved Telavåggata,59.922839,10.775658
2021-01-04 21:34:33.186000+00:00,2021-01-04 21:38:05.587000+00:00,212,439,Mølleparken,ved Sannerbrua,59.9283928,10.7559693,421,Alexander Kiellands Plass,langs Maridalsveien,59.92806670615684,10.751202636819613
2021-01-04 21:34:41.177000+00:00,2021-01-04 21:40:46.695000+00:00,365,502,Ullevål sykehus,langs Kirkeveien,59.9360307,10.7364516,607,Marcus Thranes gate,ved Akerselva,59.93277225626508,10.758594919923468
2021-01-04 21:35:59.536000+00:00,2021-01-04 21:44:55.205000+00:00,535,420,Bjølsendumpa,langs Treschows gate,59.94032925181832,10.766136667493829,444,AHO,langs Maridalsveien,59.925265,10.750462
2021-01-04 21:36:55.351000+00:00,2021-01-04 21:48:42.451000+00:00,707,622,Pilestredet 63,ved trikkestoppet,59.9238826,10.7313627,626,Drammensveien,ved Ingar Nilsens vei,59.9204038,10.691147
2021-01-04 21:37:17.435000+00:00,2021-01-04 21:43:09.472000+00:00,352,534,Filipstadveien,langs busslommen,59.9102277,10.7208788,611,Bankplassen,ved Kirkegata,59.908454,10.741869
2021-01-04 21:39:59.226000+00:00,2021-01-04 21:56:03.560000+00:00,964,587,Riddervoldplass,ved Camilla Colletts vei,59.9191421,10.7196414,499,Bjerregaards gate,ovenfor Fredrikke Qvams gate,59.925488,10.746058
2021-01-04 21:40:10.918000+00:00,2021-01-04 21:52:31.005000+00:00,740,619,Bak Niels Treschows hus nord,ved parkeringsplassen,59.942780248542554,10.722993731144015,540,Lilleborgbanen,langs Ole Bulls gate,59.93363159074286,10.769118139881124
2021-01-04 21:46:15.811000+00:00,2021-01-04 21:53:32.215000+00:00,436,478,Jernbanetorget,Europarådets plass,59.911901,10.749929,551,Olaf Ryes plass,langs Sofienberggata,59.922425,10.758182
2021-01-04 21:47:12.707000+00:00,2021-01-04 21:53:44.678000+00:00,391,483,Hausmanns gate,ved Røde Kors,59.915451,10.758328,443,Sjøsiden ved trappen,Oslo S,59.910154466964954,10.751980909227372
2021-01-04 21:48:00.889000+00:00,2021-01-04 22:00:05.740000+00:00,724,402,Lørenveien,sør for Lørenparken,59.93087712510462,10.791823716034969,744,Hallénparken,ved Vogts gate,59.9315302,10.762169
2021-01-04 21:50:00.836000+00:00,2021-01-04 21:55:03.567000+00:00,302,507,Jens Bjelkes gate,langs Trondheimsveien,59.919179,10.764162,443,Sjøsiden ved trappen,Oslo S,59.910154466964954,10.751980909227372
2021-01-04 21:51:11.006000+00:00,2021-01-04 21:59:48.148000+00:00,517,462,Stensparken,ved Sporveisgata,59.92714,10.730981,550,Thereses gate,ved Bislett trikkestopp,59.9261462,10.7310355
2021-01-04 21:58:07.255000+00:00,2021-01-04 22:02:16.653000+00:00,249,377,Tøyenparken,ved Caltexløkka,59.915667,10.7775665,516,Finnmarksgata,ved Telavåggata,59.922839,10.775658
2021-01-04 22:02:09.342000+00:00,2021-01-04 22:09:56.219000+00:00,466,478,Jernbanetorget,Europarådets plass,59.911901,10.749929,551,Olaf Ryes plass,langs Sofienberggata,59.922425,10.758182
2021-01-04 22:03:27.901000+00:00,2021-01-04 22:05:58.068000+00:00,150,516,Finnmarksgata,ved Telavåggata,59.922839,10.775658,406,Carl Berners plass sør,langs Finnmarkgata,59.92507,10.775996
2021-01-04 22:05:30.860000+00:00,2021-01-04 22:19:17.831000+00:00,826,476,Edvard Storms gate,ved Pilestredet,59.919111,10.736179,552,Trelastgata,ved Nordenga bru,59.908004655328924,10.7625700380287
2021-01-04 22:06:55.722000+00:00,2021-01-04 22:16:18.893000+00:00,563,406,Carl Berners plass sør,langs Finnmarkgata,59.92507,10.775996,393,Hans Nielsen Hauges plass,langs Hans Nielsen Hauges gate,59.939244,10.774319
2021-01-04 22:09:41.014000+00:00,2021-01-04 22:13:25.210000+00:00,224,468,Skillebekk,langs Drammensveien,59.912793405455375,10.710103028570302,563,Huitfeldts gate,ved Observatoriegata,59.9126844,10.7229003
2021-01-04 22:09:43.327000+00:00,2021-01-04 22:17:17.033000+00:00,453,391,St. Hanshaugen park vest,ved busstoppet Colletts gate,59.9268706,10.7384634,398,Ringnes Park,ved Sannergata,59.92843404417577,10.75943014633117
2021-01-04 22:10:50.102000+00:00,2021-01-04 22:14:48.831000+00:00,238,412,Jakob kirke,langs Torggata,59.917866,10.754898,506,Botanisk Hage vest,ved Blytts gate,59.92012811804052,10.768875408563598
2021-01-04 22:12:51.447000+00:00,2021-01-04 22:22:56.042000+00:00,604,478,Jernbanetorget,Europarådets plass,59.911901,10.749929,421,Alexander Kiellands Plass,langs Maridalsveien,59.92806670615684,10.751202636819613
2021-01-04 22:14:52.478000+00:00,2021-01-04 22:17:01.422000+00:00,128,468,Skillebekk,langs Drammensveien,59.912793405455375,10.710103028570302,563,Huitfeldts gate,ved Observatoriegata,59.9126844,10.7229003
2021-01-04 22:16:29.007000+00:00,2021-01-04 22:21:35.134000+00:00,306,403,Parkveien,ved trikkestoppet,59.921768,10.730476,390,Saga Kino,langs Olav Vs gate,59.91424026794647,10.732771354719745
2021-01-04 22:24:06.156000+00:00,2021-01-04 22:30:25.251000+00:00,379,494,Rådhusbrygge 4,ved Nesoddbåten,59.9108469,10.7303766,530,Holbergs Plass,ved Welhavens gate,59.9193095,10.7343051
2021-01-04 22:25:51.364000+00:00,2021-01-04 22:29:43.184000+00:00,231,488,Torshovparken vest,langs Per Kvibergs gate,59.93507,10.76915,398,Ringnes Park,ved Sannergata,59.92843404417577,10.75943014633117
2021-01-04 22:28:36.202000+00:00,2021-01-04 22:32:25.821000+00:00,229,503,Fagerheimgata,ved Dælenenga busstopp,59.927605868377185,10.76598469881135,421,Alexander Kiellands Plass,langs Maridalsveien,59.92806670615684,10.751202636819613
2021-01-04 22:44:04.377000+00:00,2021-01-04 22:47:24.335000+00:00,199,403,Parkveien,ved trikkestoppet,59.921768,10.730476,535,Uranienborgveien,vest for Slottsparken,59.9200421,10.726634
2021-01-04 22:51:24.938000+00:00,2021-01-04 22:55:29.385000+00:00,244,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627,443,Sjøsiden ved trappen,Oslo S,59.910154466964954,10.751980909227372
2021-01-04 23:05:23.138000+00:00,2021-01-04 23:47:54.061000+00:00,2550,439,Mølleparken,ved Sannerbrua,59.9283928,10.7559693,421,Alexander Kiellands Plass,langs Maridalsveien,59.92806670615684,10.751202636819613
2021-01-04 23:06:34.665000+00:00,2021-01-04 23:11:42.739000+00:00,308,480,Helga Helgesens plass,langs Grønlandsleiret,59.9121109,10.7661939,576,Dronningens gate,sør for Karl Johan,59.911392299457006,10.747281829592453
2021-01-04 23:08:28.085000+00:00,2021-01-04 23:16:38.068000+00:00,489,525,Myraløkka Øst,ved Bentsenbrua,59.937205,10.7605813,521,Jess Carlsens gate,ved Hausmanns gate,59.9186359,10.7523939
2021-01-04 23:41:58.319000+00:00,2021-01-04 23:51:46.069000+00:00,587,421,Alexander Kiellands Plass,langs Maridalsveien,59.92806670615684,10.751202636819613,535,Uranienborgveien,vest for Slottsparken,59.9200421,10.726634
2021-01-05 04:26:51.337000+00:00,2021-01-05 04:35:24.973000+00:00,513,521,Jess Carlsens gate,ved Hausmanns gate,59.9186359,10.7523939,563,Huitfeldts gate,ved Observatoriegata,59.9126844,10.7229003
2021-01-05 04:48:41.835000+00:00,2021-01-05 04:59:24.485000+00:00,642,540,Lilleborgbanen,langs Ole Bulls gate,59.93363159074286,10.769118139881124,486,Det Teologiske fakultet,langs Blindernveien,59.935342,10.726472
2021-01-05 04:52:47.523000+00:00,2021-01-05 04:59:36.009000+00:00,408,412,Jakob kirke,langs Torggata,59.917866,10.754898,430,Spikersuppa Vest,ved Nasjonalteateret,59.91372007130073,10.735886645853412
2021-01-05 04:56:55.050000+00:00,2021-01-05 05:05:22.999000+00:00,507,444,AHO,langs Maridalsveien,59.925265,10.750462,615,Munkedamsveien,ved Haakon VIIs gate,59.9135227,10.7301061
2021-01-05 04:57:01.870000+00:00,2021-01-05 05:04:19.626000+00:00,437,607,Marcus Thranes gate,ved Akerselva,59.93277225626508,10.758594919923468,446,Bislett Stadion,ved rundkjøringen,59.925471317049954,10.73121932213806
2021-01-05 05:01:24.184000+00:00,2021-01-05 05:17:53.676000+00:00,989,447,Kværnerbyen,langs Smeltedigelen,59.904473,10.786167,494,Rådhusbrygge 4,ved Nesoddbåten,59.9108469,10.7303766
2021-01-05 05:02:45.657000+00:00,2021-01-05 05:08:44.099000+00:00,358,598,Sofienbergparken nord,langs Helgesens gate,59.923229,10.766171,478,Jernbanetorget,Europarådets plass,59.911901,10.749929
2021-01-05 05:04:01.405000+00:00,2021-01-05 05:05:57.364000+00:00,115,446,Bislett Stadion,ved rundkjøringen,59.925471317049954,10.73121932213806,620,Bislettgata,ved Sofies Gate,59.92377440938114,10.734712874574
2021-01-05 05:04:45.857000+00:00,2021-01-05 05:10:42.813000+00:00,356,521,Jess Carlsens gate,ved Hausmanns gate,59.9186359,10.7523939,495,Vaterlandsparken,langs Brugata,59.91351552854147,10.757334670552268
2021-01-05 05:06:16.961000+00:00,2021-01-05 05:10:23.659000+00:00,246,620,Bislettgata,ved Sofies Gate,59.92377440938114,10.734712874574,387,Studenterlunden,langs Karl Johan,59.914586,10.735453
2021-01-05 05:10:00.748000+00:00,2021-01-05 05:19:17.542000+00:00,556,447,Kværnerbyen,langs Smeltedigelen,59.904473,10.786167,443,Sjøsiden ved trappen,Oslo S,59.910154466964954,10.751980909227372
2021-01-05 05:10:58.558000+00:00,2021-01-05 05:14:07.801000+00:00,189,473,Majorstuveien,langs Maries gate,59.926697,10.716195,453,Frogner Stadion,ved hovedinngangen,59.92753764682686,10.710262803261259
2021-01-05 05:14:57.520000+00:00,2021-01-05 05:22:16.075000+00:00,438,583,Galgeberg,langs St. Halvards gate,59.90707579234818,10.779164402446728,443,Sjøsiden ved trappen,Oslo S,59.910154466964954,10.751980909227372
2021-01-05 05:15:20.493000+00:00,2021-01-05 05:23:19.750000+00:00,479,594,Kampen park Øst,langs Bøgata,59.915182,10.782129,576,Dronningens gate,sør for Karl Johan,59.911392299457006,10.747281829592453
2021-01-05 05:18:29.199000+00:00,2021-01-05 05:22:22.189000+00:00,232,440,Lakkegata,ved Sundtkvartalet,59.9172088,10.7622135,448,Oslo Plaza,ved rundkjøringen,59.91218291295141,10.7544337247013
2021-01-05 05:20:32.388000+00:00,2021-01-05 05:27:34.128000+00:00,421,485,Sommerfrydhagen,langs Jens Bjelkes gate,59.911453,10.776072,437,Sentrum Scene,ved Arbeidersamfunnets plass,59.91546786564256,10.751140873016311
2021-01-05 05:23:21.161000+00:00,2021-01-05 05:26:16.070000+00:00,174,412,Jakob kirke,langs Torggata,59.917866,10.754898,527,Biskop Gunnerus' gate,ved Oslo City,59.9123341,10.752292
2021-01-05 05:23:48.495000+00:00,2021-01-05 05:32:12.064000+00:00,503,455,Sofienbergparken sør,langs Sofienberggata,59.922337,10.7617503,458,Jenny Braatens Plass,langs Rosenhoffgata,59.928349,10.77837
2021-01-05 05:27:01.492000+00:00,2021-01-05 05:33:23.838000+00:00,382,603,Frogner plass,i rundkjøringen,59.9225392,10.7045406,572,Skøyen,under broen,59.92226850808104,10.679579749668129
2021-01-05 05:28:57.417000+00:00,2021-01-05 05:35:33.992000+00:00,396,489,Torggata,ved Bernt Ankers gate,59.91598309274519,10.75155119076095,457,Trondheimsveien,ved trikkestoppet,59.9230577,10.7717192
2021-01-05 05:29:10.429000+00:00,2021-01-05 05:35:19.997000+00:00,369,500,Anker Hotel,langs Storgata,59.9172794,10.7581553,478,Jernbanetorget,Europarådets plass,59.911901,10.749929
2021-01-05 05:29:52.568000+00:00,2021-01-05 05:39:04.257000+00:00,551,597,Fredensborg,ved rundkjøringen,59.920995,10.750358,464,Sukkerbiten,ved gangbroen,59.90580676630004,10.753656509579287
2021-01-05 05:30:12.670000+00:00,2021-01-05 05:41:31.144000+00:00,678,516,Finnmarksgata,ved Telavåggata,59.922839,10.775658,737,Munkegata trikkestopp,langs Oslo gate,59.908255,10.7678
2021-01-05 05:30:18.291000+00:00,2021-01-05 05:33:29.944000+00:00,191,443,Sjøsiden ved trappen,Oslo S,59.910154466964954,10.751980909227372,611,Bankplassen,ved Kirkegata,59.908454,10.741869
2021-01-05 05:31:00.186000+00:00,2021-01-05 05:39:35.616000+00:00,515,424,Birkelunden,langs Seilduksgata,59.9256113,10.760926,478,Jernbanetorget,Europarådets plass,59.911901,10.749929
